id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
demo_000532,2,2016-01-29 01:19:00,2016-01-29 01:32:41.629607908,1,-73.95061567822917,40.736646539688,-73.92089405285815,40.71211046997548,N,821
demo_000533,2,2016-02-21 05:59:00,2016-02-21 06:17:05.880448030,3,-73.96298985486906,40.83848824243652,-73.92831008992945,40.80921338666167,N,1085
demo_000534,2,2016-04-13 22:26:00,2016-04-13 22:41:07.871125284,3,-74.0330861932707,40.7548594230531,-74.08041228625893,40.76026362844049,N,907
demo_000535,1,2016-01-28 15:36:00,2016-01-28 15:52:59.463912464,2,-73.97537856329132,40.812083125309385,-74.02854287036982,40.80280505295039,N,1019
demo_000536,2,2016-03-23 00:26:00,2016-03-23 00:43:47.540824177,1,-73.98466853279673,40.751153218421734,-74.00345718117457,40.7929126923713,N,1067
demo_000537,1,2016-01-21 18:55:00,2016-01-21 19:16:27.386455055,4,-74.02339364793245,40.767075067453725,-73.97493046540271,40.762086447013445,N,1287
demo_000538,1,2016-04-07 06:01:00,2016-04-07 06:09:54.841419149,2,-73.96888989046127,40.71175225749242,-73.96115575168596,40.71333771078302,N,534
demo_000539,1,2016-01-04 19:21:00,2016-01-04 19:46:15.757623575,3,-73.97841697042512,40.742352459284625,-74.0055313038163,40.70486286564713,N,1515
demo_000540,2,2016-05-07 15:02:00,2016-05-07 15:19:31.585105377,5,-73.98826641262882,40.76536871347763,-74.03911929397138,40.755629834397844,N,1051
demo_000541,2,2016-01-10 23:18:00,2016-01-10 23:28:18.136782568,1,-73.98808598610763,40.8135101340836,-74.0120256117635,40.818288902020434,N,618
demo_000542,2,2016-02-05 01:37:00,2016-02-05 01:47:56.210674301,5,-73.98905046165156,40.76576939721867,-74.01535475114952,40.755704183015915,N,656
demo_000543,1,2016-02-01 10:27:00,2016-02-01 10:39:51.449854936,3,-74.00154648295609,40.80643021264176,-73.96879986280351,40.79331824223525,N,771
demo_000544,1,2016-05-29 13:53:00,2016-05-29 14:06:38.638842420,4,-73.97870746572433,40.78042551885711,-73.94326841699578,40.789252078748724,N,818
demo_000545,1,2016-01-10 14:36:00,2016-01-10 14:59:02.647111138,1,-74.01397613955636,40.81495904688126,-74.05072270508305,40.85585927548341,N,1382
demo_000546,2,2016-03-18 06:24:00,2016-03-18 06:34:13.140018863,3,-73.86544357288385,40.75593352239432,-73.83908276072849,40.75984769539264,N,613
demo_000547,1,2016-04-16 09:44:00,2016-04-16 10:06:37.842318236,3,-74.04841999604594,40.841657794872816,-74.0256435045923,40.87255082452659,N,1357
demo_000548,2,2016-04-02 21:06:00,2016-04-02 21:20:56.283822302,2,-74.01131312347555,40.74101113289801,-74.05260195199224,40.75779439709102,N,896
demo_000549,2,2016-05-02 12:41:00,2016-05-02 12:55:46.172953301,4,-74.00775839470596,40.731173835803084,-74.01069204916493,40.760451376919114,N,886
demo_000550,2,2016-05-24 13:23:00,2016-05-24 13:35:43.174360663,4,-73.89317779635539,40.71564815026089,-73.88124909676988,40.69918571233053,N,763
demo_000551,2,2016-03-11 20:29:00,2016-03-11 20:35:19.454871693,3,-74.04440605924898,40.83958586350454,-74.03869281959388,40.83399882113996,N,379
demo_000552,1,2016-05-29 01:54:00,2016-05-29 02:12:42.713965400,4,-73.96583349659062,40.78668066504163,-74.02570243427891,40.781205778630984,N,1122
demo_000553,2,2016-02-27 05:43:00,2016-02-27 05:53:01.889302470,3,-73.9738222670729,40.746305774331695,-73.96923088116482,40.76105525971892,N,601
demo_000554,1,2016-06-26 04:42:00,2016-06-26 04:58:17.172864884,5,-73.96998789628964,40.801715794390574,-73.94771862508954,40.8231109405903,N,977
demo_000555,1,2016-03-31 19:33:00,2016-03-31 19:58:42.550713437,2,-73.9293645576825,40.78206922647912,-73.87407876177214,40.785445743639144,N,1542
demo_000556,2,2016-05-12 11:34:00,2016-05-12 11:51:29.523431259,5,-73.93028767881138,40.826814461498145,-73.95369537081653,40.850485539087295,N,1049
demo_000557,2,2016-06-06 12:01:00,2016-06-06 12:12:04.117139311,3,-74.0052930571934,40.70382585085411,-74.02438391767191,40.68861590097561,N,664
demo_000558,2,2016-05-22 16:15:00,2016-05-22 16:30:48.716455963,4,-73.97626921477277,40.748712396209,-73.98357955157832,40.77261759013728,N,948
demo_000559,1,2016-06-02 04:53:00,2016-06-02 05:05:24.087378643,1,-74.06888459144685,40.741811751562004,-74.05869203420076,40.76923860650102,N,744
demo_000560,1,2016-04-06 13:44:00,2016-04-06 13:53:37.833894216,1,-73.98054081461652,40.6889211063257,-73.97714519274972,40.707213507665664,N,577
demo_000561,2,2016-01-08 19:48:00,2016-01-08 19:59:49.118440482,6,-74.02072952425243,40.79511145216729,-73.99957874467358,40.798734036321285,N,709
demo_000562,2,2016-03-29 18:07:00,2016-03-29 18:28:06.258148276,1,-73.99338720916822,40.74853612054689,-74.03276873814575,40.76779585052182,N,1266
demo_000563,1,2016-02-02 16:04:00,2016-02-02 16:21:37.011623548,4,-74.06084173391675,40.78388709217453,-74.04695185479137,40.75974897161309,N,1057
demo_000564,1,2016-06-09 00:59:00,2016-06-09 01:09:20.991980695,3,-73.96678074709764,40.84059201770154,-73.99275828540554,40.84594779883926,N,620
demo_000565,1,2016-02-12 14:44:00,2016-02-12 14:50:36.030076194,4,-74.0613455913009,40.74563647078604,-74.06636227787286,40.753750253660314,N,396
demo_000566,1,2016-02-11 01:15:00,2016-02-11 01:42:27.854914870,1,-73.97832719269438,40.743259645607004,-73.91854671574042,40.707362722701916,N,1647
demo_000567,1,2016-02-14 21:21:00,2016-02-14 21:36:39.965001750,2,-74.04019275168602,40.76215324594034,-74.08913124999283,40.77496702076971,N,939
demo_000568,2,2016-04-25 15:53:00,2016-04-25 16:07:09.960235592,3,-74.02323384658112,40.792553657354425,-74.0330152079765,40.75883555176102,N,849
demo_000569,1,2016-04-12 19:43:00,2016-04-12 20:03:23.031619920,6,-73.93303705538547,40.73816504411415,-73.97764965741634,40.72661125007059,N,1223
demo_000570,1,2016-06-19 18:59:00,2016-06-19 19:03:40.603271448,3,-73.95854369243389,40.73591634410038,-73.95318631332458,40.73698989000084,N,280
demo_000571,2,2016-03-15 22:15:00,2016-03-15 22:29:03.096436659,4,-73.93328585880482,40.79500162445845,-73.89659770676617,40.775271742073365,N,843
demo_000572,1,2016-02-20 19:26:00,2016-02-20 19:32:05.285017119,4,-73.91481227903743,40.77125237633433,-73.90887434987789,40.77348133537708,N,365
demo_000573,1,2016-01-09 20:46:00,2016-01-09 20:51:40.405803229,3,-74.01977774182129,40.68643451079483,-74.02386279668804,40.68823154953661,N,340
demo_000574,2,2016-01-02 06:34:00,2016-01-02 06:51:28.962160543,5,-73.91754627519016,40.71511128701859,-73.87105219367334,40.6929663827559,N,1048
demo_000575,2,2016-03-08 06:00:00,2016-03-08 06:10:27.016622938,5,-74.05094775452805,40.81054325523395,-74.03938016931103,40.82587856562221,N,627
demo_000576,1,2016-06-15 15:31:00,2016-06-15 15:46:11.984047335,3,-73.95142548494547,40.77206748990776,-73.92274067297456,40.751435264318495,N,911
demo_000577,1,2016-04-04 06:36:00,2016-04-04 07:01:50.205305904,2,-74.007200197157,40.7313231424137,-73.98216618861743,40.79309845053154,N,1550
demo_000578,1,2016-06-09 20:07:00,2016-06-09 20:35:03.424794888,2,-74.02686350641876,40.75203566199678,-74.12,40.749079733766855,N,1683
demo_000579,1,2016-01-19 07:13:00,2016-01-19 07:32:00.074531263,6,-73.9573488559713,40.75846328354806,-73.96003226416803,40.72683834163333,N,1140
demo_000580,2,2016-01-17 19:08:00,2016-01-17 19:30:19.580742814,1,-73.94247718136738,40.78375066760981,-73.98020978777822,40.757173439922035,N,1339
demo_000581,2,2016-05-30 00:32:00,2016-05-30 00:47:17.330894223,2,-73.9438129226009,40.71046078117995,-73.97283901389639,40.741445453726804,N,917
demo_000582,2,2016-01-20 05:07:00,2016-01-20 05:25:50.458298058,2,-73.97533130499973,40.72856678014654,-73.92372079124334,40.71751968560414,N,1130
demo_000583,2,2016-01-10 08:28:00,2016-01-10 08:50:36.188598636,5,-73.97906192144018,40.76755345142022,-73.99218011552647,40.73073182860881,N,1356
demo_000584,2,2016-03-13 17:40:00,2016-03-13 18:10:59.582812262,5,-73.96129100364351,40.75450578968266,-73.8950511167903,40.77755603385511,N,1859
demo_000585,2,2016-06-15 11:19:00,2016-06-15 11:34:51.529689099,6,-73.97133061660172,40.77801507139229,-74.02059971131119,40.76679457642228,N,951
demo_000586,1,2016-05-04 02:08:00,2016-05-04 02:22:28.766487960,5,-73.96063898721863,40.71496724109242,-73.99856746452834,40.73260956789264,N,868
demo_000587,2,2016-01-18 20:10:00,2016-01-18 20:24:28.430268259,3,-73.97582002425001,40.7704995036695,-73.9491377511167,40.79575978636221,N,868
demo_000588,1,2016-05-30 16:24:00,2016-05-30 16:32:41.350094081,1,-73.94707472789722,40.79620542667821,-73.95902273108877,40.803615942226045,N,521
demo_000589,2,2016-05-31 20:14:00,2016-05-31 20:40:00.663117161,6,-74.05822435129477,40.775038649150225,-74.04746789451373,40.83972814883373,N,1560
demo_000590,1,2016-05-24 03:00:00,2016-05-24 03:19:44.816475195,5,-73.99090730637889,40.76286891089166,-73.99483804530183,40.71630086358247,N,1184
demo_000591,1,2016-06-11 11:27:00,2016-06-11 11:38:35.364630981,1,-74.04727309222305,40.75464407391019,-74.05226326055187,40.73255942187785,N,695
demo_000592,1,2016-02-13 04:16:00,2016-02-13 04:24:49.829345391,6,-73.97254840920777,40.728780209653,-73.9831966716134,40.7218695595287,N,529
demo_000593,2,2016-06-25 07:44:00,2016-06-25 08:17:47.138935386,4,-73.91111314208658,40.75548004926461,-73.90483087447231,40.81653173453703,N,2027
demo_000594,1,2016-02-27 17:24:00,2016-02-27 17:54:59.534802495,4,-74.00633381518762,40.802089704850815,-73.98387647512413,40.85063577154357,N,1859
demo_000595,2,2016-05-24 08:45:00,2016-05-24 09:15:53.638799696,3,-73.97927365863663,40.753834002268995,-73.92276888335259,40.78862865568863,N,1853
demo_000596,2,2016-04-14 06:51:00,2016-04-14 07:01:45.505171687,2,-73.95095809782852,40.726856860372806,-73.95804603656552,40.70541551397267,N,645
demo_000597,2,2016-05-20 07:20:00,2016-05-20 07:34:08.560656974,3,-74.0780475319295,40.740771351893216,-74.09182487227676,40.722478453919415,N,848
demo_000598,1,2016-04-23 00:10:00,2016-04-23 00:21:19.978317700,1,-74.00849497169649,40.76502976040466,-74.02678112617257,40.74265863945587,N,679
demo_000599,2,2016-04-25 15:31:00,2016-04-25 15:50:13.503931625,3,-73.96859679533272,40.74492701009867,-73.91715436040658,40.72377448412157,N,1153
demo_000600,2,2016-04-20 22:20:00,2016-04-20 22:38:01.095979128,1,-74.1,40.774985614907216,-74.075838628601,40.81528863930367,N,1081
demo_000601,1,2016-05-20 05:15:00,2016-05-20 05:36:04.221717129,4,-74.02895638218837,40.77629953162622,-74.0954225521137,40.769717819294534,N,1264
demo_000602,1,2016-05-13 00:39:00,2016-05-13 00:59:33.302279835,2,-73.93546139119785,40.789114411314166,-74.00347061579572,40.78610396086878,N,1233
demo_000603,2,2016-01-25 05:15:00,2016-01-25 05:28:10.180124131,4,-73.93986513947972,40.80782458152928,-73.96891716526216,40.82873302477621,N,790
demo_000604,1,2016-05-28 16:33:00,2016-05-28 17:01:51.099767123,3,-73.96815567976834,40.79285505535304,-73.96010058922644,40.74793980005412,N,1731
demo_000605,2,2016-04-06 11:48:00,2016-04-06 11:51:55.867179900,2,-73.94530110620255,40.72530163275482,-73.9464725610752,40.726723069929086,N,235
demo_000606,2,2016-02-28 03:43:00,2016-02-28 03:57:05.997075009,1,-73.97532030945104,40.726376294369835,-73.95730306013651,40.696760757695664,N,845
demo_000607,2,2016-04-02 13:26:00,2016-04-02 13:34:05.514618300,3,-73.9600072291651,40.755347998323906,-73.96614774964152,40.74739879546883,N,485
demo_000608,1,2016-06-23 01:22:00,2016-06-23 01:39:04.828296006,1,-73.99920441689783,40.742208862496625,-73.95029475989956,40.726375503759726,N,1024
demo_000609,2,2016-06-03 08:42:00,2016-06-03 08:58:10.793131377,2,-73.97978842926851,40.71815856455637,-73.95276453101143,40.70093308441353,N,970
demo_000610,2,2016-05-30 01:34:00,2016-05-30 01:41:12.973198057,3,-74.01345666738871,40.74254078720395,-74.01074148613966,40.74863149598502,N,432
demo_000611,1,2016-03-24 07:17:00,2016-03-24 07:35:51.129785011,4,-73.92814324951179,40.74139204732334,-73.88805636944309,40.747364809187935,N,1131
demo_000612,2,2016-05-21 03:28:00,2016-05-21 03:47:59.642835685,3,-73.9165298265724,40.73448532910836,-73.97424154442344,40.72855017319904,N,1199
demo_000613,2,2016-03-10 07:35:00,2016-03-10 07:46:16.571150237,1,-73.92290392396863,40.746947367984575,-73.92588153891191,40.756955845245336,N,676
demo_000614,2,2016-05-03 12:14:00,2016-05-03 12:25:33.271248285,5,-74.0033648942755,40.799245779761144,-73.99855196356103,40.7757931871581,N,693
demo_000615,2,2016-04-25 02:54:00,2016-04-25 03:07:02.249003254,3,-74.02791983177143,40.76497333144373,-74.00684855427309,40.78337614990779,N,782
demo_000616,1,2016-02-14 23:07:00,2016-02-14 23:28:42.164670558,4,-73.92753618526625,40.84451331766194,-73.98756699536526,40.83894594406369,N,1302
demo_000617,1,2016-02-17 23:07:00,2016-02-17 23:19:05.645173113,6,-73.96052417588339,40.76396778651069,-73.969638417624,40.750908870332964,N,725
demo_000618,2,2016-01-12 00:05:00,2016-01-12 00:16:26.138184168,1,-73.97021370463143,40.7478476979122,-73.95619757675915,40.72638920999622,N,686
demo_000619,2,2016-01-26 03:47:00,2016-01-26 03:57:20.155628064,6,-74.01351344382253,40.75814465089292,-73.99681276939863,40.75162691946032,N,620
demo_000620,2,2016-03-19 01:13:00,2016-03-19 01:35:28.835359399,6,-73.96584512843134,40.766977219245526,-73.92433058398045,40.817484479180365,N,1348
demo_000621,2,2016-03-27 00:25:00,2016-03-27 00:36:05.940416898,4,-74.03383751268478,40.77323388850099,-74.00718482605055,40.77152441670822,N,665
demo_000622,1,2016-01-30 17:19:00,2016-01-30 17:36:49.805249228,1,-73.95646719397644,40.83068489640507,-73.95859680570446,40.799786000929195,N,1069
demo_000623,2,2016-03-16 00:57:00,2016-03-16 01:10:50.045853339,2,-73.92295009851772,40.728413783725784,-73.89932601730452,40.75322189852898,N,830
demo_000624,2,2016-04-18 18:02:00,2016-04-18 18:17:12.408326733,2,-73.91160295052414,40.788066612036225,-73.91865067776855,40.77532454426985,N,912
demo_000625,2,2016-02-11 20:42:00,2016-02-11 20:50:13.010842734,4,-73.95311641756506,40.7652712709165,-73.94797932921836,40.77293276403402,N,493
demo_000626,2,2016-03-01 21:11:00,2016-03-01 21:22:50.100359114,5,-74.04719096973295,40.70301157901003,-74.0193728874778,40.68665874414852,N,710
demo_000627,1,2016-03-07 03:39:00,2016-03-07 03:53:37.998330407,3,-73.97612014410743,40.784974457373316,-73.977705671869,40.81955533690918,N,877
demo_000628,2,2016-03-31 21:49:00,2016-03-31 22:01:00.579410243,3,-73.8887143215174,40.80236682462814,-73.87604468273378,40.7864163111987,N,720
demo_000629,1,2016-03-06 22:48:00,2016-03-06 23:08:53.990579607,1,-74.0240875215699,40.72799882586779,-73.99044171464381,40.765740991289384,N,1253
demo_000630,2,2016-05-12 15:36:00,2016-05-12 15:53:11.438433001,6,-73.98766317078096,40.75768731462379,-73.9627374006551,40.72935727884151,N,1031
demo_000631,1,2016-02-28 22:46:00,2016-02-28 23:01:32.725696422,6,-73.92139140416896,40.697612600829736,-73.87821988921311,40.689704128415414,N,932
demo_000632,1,2016-03-19 02:26:00,2016-03-19 02:55:26.071116699,1,-73.95722897350669,40.71394177391105,-73.87573328307833,40.751741660130534,N,1766
demo_000633,2,2016-03-09 07:17:00,2016-03-09 07:29:54.787322163,2,-73.87339296539817,40.794681035216605,-73.84879049333067,40.7992217392857,N,774
demo_000634,1,2016-02-02 22:11:00,2016-02-02 22:35:28.645318285,6,-74.01797912224528,40.741675422289745,-74.03412436154444,40.8030050027185,N,1468
demo_000635,2,2016-05-03 10:24:00,2016-05-03 10:33:23.932207454,3,-74.02953901035833,40.719191895877174,-74.01162520368464,40.711925103747745,N,563
demo_000636,1,2016-02-12 09:07:00,2016-02-12 09:17:08.923847825,4,-73.92991435538741,40.766031112756046,-73.91350571081024,40.772971269785984,N,608
demo_000637,2,2016-02-23 10:30:00,2016-02-23 10:51:09.617194526,4,-74.03881453827222,40.73971556489992,-74.01734166399936,40.79115459524524,N,1269
demo_000638,2,2016-05-22 16:41:00,2016-05-22 17:13:11.746930624,4,-73.99385455949678,40.74152124197786,-73.94152899084348,40.70064531512582,N,1931
demo_000639,2,2016-06-19 19:03:00,2016-06-19 19:38:10.776965841,6,-73.98795409451868,40.78387641089862,-74.04689799733312,40.73965716000272,N,2110
demo_000640,2,2016-04-30 18:02:00,2016-04-30 18:27:05.466987820,3,-73.93838047369763,40.7173393324373,-73.88539614400109,40.69586061165264,N,1505
demo_000641,2,2016-06-13 22:37:00,2016-06-13 22:58:21.227112415,5,-73.95735794143886,40.72631221755614,-73.89259335105682,40.74827328017192,N,1281
demo_000642,1,2016-06-02 18:06:00,2016-06-02 18:32:43.096808376,3,-73.96443207886205,40.76339279972521,-73.9445496056476,40.719926817775246,N,1603
demo_000643,2,2016-03-27 13:31:00,2016-03-27 13:42:57.549773398,2,-74.00310938950557,40.79192934267619,-73.98238466166276,40.80804966720336,N,717
demo_000644,2,2016-05-18 15:39:00,2016-05-18 15:48:32.803079703,1,-73.93032481914132,40.801335610552144,-73.9387823873954,40.81555669130334,N,572
demo_000645,2,2016-02-29 02:31:00,2016-02-29 02:52:21.285784643,5,-73.80383791807728,40.734722839787345,-73.80361657843369,40.789111376083795,N,1281
demo_000646,1,2016-03-23 21:20:00,2016-03-23 21:40:20.212874978,4,-73.95389230554846,40.79080819384219,-73.92946397997828,40.81903628683102,N,1220
demo_000647,1,2016-04-06 09:04:00,2016-04-06 09:16:55.555411644,6,-73.98051475066039,40.73055501972854,-73.95834041691343,40.74038437614098,N,775
demo_000648,1,2016-06-21 21:19:00,2016-06-21 21:37:25.821875961,2,-74.04340383369464,40.82191732714174,-74.01817899314452,40.85861391639087,N,1105
demo_000649,1,2016-06-01 17:46:00,2016-06-01 17:59:40.866988413,5,-74.01368666521927,40.71831801411031,-73.99175326521315,40.73286842052041,N,820
demo_000650,2,2016-03-29 01:34:00,2016-03-29 01:46:55.169088606,1,-73.99461696052762,40.80449675837772,-73.96317331143264,40.79207486690278,N,775
demo_000651,1,2016-04-27 11:10:00,2016-04-27 11:25:36.521517338,1,-74.00905701081201,40.73502298626135,-73.98152430736252,40.70411863028103,N,936
demo_000652,1,2016-02-06 10:10:00,2016-02-06 10:23:55.255399875,4,-73.98572350255371,40.82846362591781,-74.02157570583782,40.8130907546181,N,835
demo_000653,1,2016-05-24 18:58:00,2016-05-24 19:12:59.686034419,4,-73.90498927654367,40.77869622550984,-73.8758598950209,40.777614230897065,N,899
demo_000654,2,2016-04-09 13:07:00,2016-04-09 13:29:40.556465717,4,-73.92887748871838,40.72243942147072,-73.86382695714381,40.727164918415156,N,1360
demo_000655,2,2016-04-05 21:21:00,2016-04-05 21:43:38.916390853,6,-73.99214747224107,40.739721653216016,-73.99307940855951,40.682071372067675,N,1358
demo_000656,2,2016-05-17 22:20:00,2016-05-17 22:37:41.085593940,6,-74.03937259750997,40.78534134218283,-73.98689079933058,40.77941321313988,N,1061
demo_000657,1,2016-04-23 22:12:00,2016-04-23 22:24:43.835278448,2,-73.92481845606939,40.794842554616544,-73.9569237915663,40.79561426239438,N,763
demo_000658,1,2016-01-14 01:03:00,2016-01-14 01:12:58.627010425,2,-73.98720744230576,40.75552495428965,-73.98824913399213,40.770308465301405,N,598
demo_000659,1,2016-02-21 20:49:00,2016-02-21 21:07:25.615003011,4,-74.06269251915211,40.75956303983372,-74.08513305446546,40.803486663661396,N,1105
demo_000660,1,2016-02-01 19:25:00,2016-02-01 19:48:02.768140225,6,-73.95294064466782,40.784542356142545,-73.90466790083299,40.78955500159957,N,1382
demo_000661,1,2016-05-12 06:44:00,2016-05-12 07:05:16.414996189,5,-73.93884409920949,40.76261294494538,-73.88142741980518,40.73805474728669,N,1276
demo_000662,2,2016-01-07 07:50:00,2016-01-07 08:17:59.800411285,1,-74.09416587822206,40.71272732992316,-74.09763774242512,40.66363918656592,N,1679
demo_000663,1,2016-02-06 10:23:00,2016-02-06 10:38:23.491585063,4,-74.02210495889598,40.7295459091376,-73.98111780560282,40.748095205006635,N,923
demo_000664,1,2016-04-17 12:57:00,2016-04-17 13:17:59.828248404,3,-73.98997043050885,40.76622919801031,-73.93219849853223,40.742763839304416,N,1259
demo_000665,1,2016-05-05 01:31:00,2016-05-05 01:46:45.944351602,1,-73.95194700899111,40.80054188457742,-73.95309916901977,40.82394648296078,N,945
demo_000666,1,2016-03-31 14:16:00,2016-03-31 14:34:33.032361213,5,-74.0082085963081,40.81455938484567,-74.0036672898952,40.85228972895406,N,1113
demo_000667,2,2016-06-03 22:18:00,2016-06-03 22:36:57.804381496,2,-74.02244638558882,40.785283529727,-73.99676984765188,40.74359351104557,N,1137
demo_000668,2,2016-06-14 09:49:00,2016-06-14 10:06:15.180498282,5,-73.95227738376438,40.768055176636274,-73.9817662131176,40.783010275722766,N,1035
demo_000669,2,2016-01-24 18:41:00,2016-01-24 19:02:13.153069827,4,-74.00607450679914,40.78420848600939,-74.00222109096663,40.81910929108855,N,1273
demo_000670,2,2016-06-20 10:50:00,2016-06-20 11:14:47.258817289,3,-73.9606075407253,40.734663720242764,-73.88560999200824,40.76217778202533,N,1487
demo_000671,2,2016-04-20 14:07:00,2016-04-20 14:29:19.893096286,2,-74.03501820447386,40.75263691639096,-74.05251867768261,40.69603467159438,N,1339
demo_000672,1,2016-04-24 12:28:00,2016-04-24 12:42:24.907144043,2,-74.04585498586563,40.729155424753124,-74.0159710674409,40.70610681954369,N,864
demo_000673,1,2016-01-18 02:48:00,2016-01-18 03:05:10.194558104,3,-73.95101288790933,40.71429400862523,-73.93267973229453,40.67972913496997,N,1030
demo_000674,1,2016-04-21 22:29:00,2016-04-21 22:37:33.896619716,5,-73.97363660403572,40.76967421540727,-73.97936841084032,40.783807979796244,N,513
demo_000675,1,2016-05-10 15:05:00,2016-05-10 15:13:10.764954477,3,-73.94348949200437,40.76449296573047,-73.93573156375254,40.77565278456458,N,490
demo_000676,2,2016-04-14 13:01:00,2016-04-14 13:36:00.091877576,1,-74.00896668504146,40.782067836957815,-73.94762498768257,40.70922475625342,N,2100
demo_000677,2,2016-01-16 05:00:00,2016-01-16 05:09:34.155035579,1,-74.0207797386116,40.77711391408124,-74.00140383848132,40.76899146030539,N,574
demo_000678,2,2016-04-04 04:20:00,2016-04-04 04:33:36.076472160,2,-73.92376765006065,40.76649254949634,-73.89892399824652,40.78811198491555,N,816
demo_000679,1,2016-06-17 11:15:00,2016-06-17 11:33:23.750580143,4,-74.05353314437976,40.777481583298716,-73.99750296401095,40.78147693506177,N,1103
demo_000680,1,2016-05-10 05:09:00,2016-05-10 05:15:25.895533326,2,-73.92868426808687,40.75650609163204,-73.9388136333818,40.76045529845854,N,385
demo_000681,1,2016-01-25 17:36:00,2016-01-25 17:55:31.609344462,6,-73.9255772881633,40.77245119883278,-73.96221931000763,40.76259636929138,N,1171
demo_000682,1,2016-06-21 18:56:00,2016-06-21 19:25:27.616832168,2,-73.94629597185802,40.73258494590598,-73.88440381315236,40.70399354049696,N,1767
demo_000683,2,2016-06-21 14:21:00,2016-06-21 14:25:46.176808710,3,-74.01595133826547,40.770939707397375,-74.01117307587383,40.77047920015233,N,286
demo_000684,2,2016-01-31 11:47:00,2016-01-31 11:59:14.046482598,3,-74.02174357265264,40.78139461898501,-73.99046754289742,40.78280114216836,N,734
demo_000685,2,2016-05-24 03:49:00,2016-05-24 04:01:24.296320126,2,-73.99445250978492,40.73456115001748,-74.0211340312816,40.75117302206647,N,744
demo_000686,2,2016-03-14 05:01:00,2016-03-14 05:15:01.923278073,6,-74.04327678545741,40.75981412346475,-74.02967836477379,40.77861962142073,N,841
demo_000687,2,2016-04-16 20:42:00,2016-04-16 20:55:46.666873011,2,-74.02827622994391,40.736173912162975,-74.06666887741407,40.738492170480384,N,826
demo_000688,1,2016-03-21 03:12:00,2016-03-21 03:25:54.014803789,1,-73.95598695688209,40.73957226562194,-73.9537560624916,40.76913479146573,N,834
demo_000689,1,2016-05-20 20:56:00,2016-05-20 21:05:50.707020389,4,-73.95577928985992,40.71862747257143,-73.97845660134116,40.70850450653176,N,590
demo_000690,2,2016-06-28 09:34:00,2016-06-28 09:59:33.086035063,4,-74.03223086719407,40.80230212238083,-74.06294876891602,40.76331345899408,N,1533
demo_000691,2,2016-05-23 02:53:00,2016-05-23 03:03:20.430835820,3,-73.95457451291149,40.7952989811152,-73.9651838063393,40.8081794301895,N,620
demo_000692,1,2016-06-16 15:31:00,2016-06-16 15:54:39.181641016,3,-73.96455635124171,40.77681018489796,-74.0448250237456,40.78022243286647,N,1419
demo_000693,1,2016-06-19 06:50:00,2016-06-19 07:03:58.737585900,6,-73.91705511854403,40.827026858318035,-73.95765170386625,40.840444009241395,N,838
demo_000694,2,2016-01-17 05:15:00,2016-01-17 05:32:10.944005867,3,-73.95938886011596,40.75137640062011,-73.93200436464686,40.71723621421647,N,1030
demo_000695,2,2016-02-15 14:36:00,2016-02-15 14:56:31.080201139,4,-73.93736385258195,40.86411168452887,-73.92519552894778,40.91246317892137,N,1231
demo_000696,2,2016-05-09 22:25:00,2016-05-09 22:40:02.403919495,6,-73.96353150840814,40.75003647046229,-74.00112805155183,40.76922003563121,N,902
demo_000697,2,2016-04-16 05:07:00,2016-04-16 05:18:45.466562109,3,-73.94090319006362,40.76693176731146,-73.92172761513234,40.759155851254484,N,705
demo_000698,1,2016-01-10 00:37:00,2016-01-10 00:56:59.203559671,4,-74.04292027204555,40.744077773012094,-74.07365772957087,40.71882053807105,N,1199
demo_000699,2,2016-01-18 02:36:00,2016-01-18 02:51:55.223800236,3,-73.99047850056999,40.77103139460211,-73.96520976510553,40.80011453668378,N,955
demo_000700,1,2016-04-03 16:45:00,2016-04-03 17:03:05.531665250,4,-73.98675422457023,40.787246522476025,-73.9908015921414,40.7574987383603,N,1085
demo_000701,1,2016-04-20 21:50:00,2016-04-20 22:15:18.074006890,4,-73.99596874761208,40.75401292624314,-74.00734805787582,40.81506977651253,N,1518
demo_000702,2,2016-01-31 04:32:00,2016-01-31 04:43:51.866169174,6,-73.96502510163575,40.82018519464912,-73.96821232846621,40.80362866127184,N,711
demo_000703,2,2016-01-31 19:58:00,2016-01-31 20:40:58.853660311,2,-73.95645291554769,40.76637022496217,-73.86686941956438,40.81282386575653,N,2578
demo_000704,1,2016-01-24 06:44:00,2016-01-24 06:56:04.868610946,1,-73.9673484315318,40.76746698851386,-73.99390648471508,40.7624861963169,N,724
demo_000705,2,2016-04-11 16:35:00,2016-04-11 16:59:36.793112523,3,-73.99296247465496,40.72618508069202,-73.98503292133563,40.76886524183017,N,1476
demo_000706,2,2016-01-02 09:55:00,2016-01-02 10:14:35.184201843,4,-74.01810785359304,40.77264746760927,-73.9907599487608,40.752806017924954,N,1175
demo_000707,2,2016-04-13 00:53:00,2016-04-13 01:04:42.044783554,2,-73.93562662666297,40.75330904727168,-73.96931107638108,40.75381762949244,N,702
demo_000708,1,2016-03-26 16:00:00,2016-03-26 16:29:27.116778866,6,-73.96926202325238,40.7367116094732,-74.02506104756159,40.758439841387805,N,1767
